"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
5,375,0.6250682
5,390,0.5876935
5,405,0.5546935
5,420,0.5254788
5,435,0.4995471
5,450,0.4763064
5,465,0.4549578
5,480,0.4350735
5,495,0.4165762
5,510,0.3993785
5,525,0.3833769
5,540,0.3684672
5,555,0.3545493
5,570,0.3415303
5,585,0.3293249
5,600,0.3178563
5,615,0.3070554
5,630,0.2968602
5,645,0.2872154
5,660,0.2780719
5,675,0.2693859
5,690,0.2611187
5,705,0.2532356
5,720,0.245706
5,735,0.2385027
5,750,0.2316014
5,765,0.2249804
5,780,0.2186203
5,795,0.2125041
5,810,0.2066161
5,825,0.2009426
5,840,0.1954712
5,855,0.1901905
5,870,0.1850905
5,885,0.1801619
5,900,0.1753964
5,915,0.1707863
5,930,0.1663246
5,945,0.162005
5,960,0.1578214
5,975,0.1537683
5,990,0.1498406
5,1005,0.1460336
5,1020,0.1423427
5,1035,0.1387637
5,1050,0.1352927
5,1065,0.1319259
5,1080,0.1286596
5,1095,0.1254906
5,1110,0.1224155
5,1125,0.1194313
5,1140,0.1165349
5,1155,0.1137234
5,1170,0.1109942
5,1185,0.1083445
5,1200,0.1057718
5,1215,0.1032736
5,1230,0.1008475
5,1245,0.09849124
5,1260,0.09620248
5,1275,0.09397908
5,1290,0.09181894
5,1305,0.08972003
5,1320,0.08768035
5,1335,0.08569799
5,1350,0.08377109
5,1365,0.08189786
5,1380,0.08007655
5,1395,0.07830546
5,1410,0.07658298
5,1425,0.07490749
5,1440,0.07327747
6,0,0
6,3,0.01880021
6,6,0.2393157
6,9,0.7528908
6,12,1.528678
6,15,2.490861
6,18,3.524548
6,21,4.507796
6,24,5.344271
6,27,5.97971
6,30,6.401131
6,33,6.625598
6,36,6.686242
6,39,6.620883
6,42,6.464928
6,45,6.248066
6,48,5.993528
6,51,5.718627
6,54,5.435787
6,57,5.153637
6,60,4.87797
6,63,4.6125
6,66,4.359456
6,69,4.120016
6,72,3.894642
6,75,3.6833
6,78,3.485637
6,81,3.301091
6,84,3.128983
6,87,2.968567
6,90,2.819076
6,93,2.679749
6,96,2.549844
6,99,2.428653
6,102,2.315511
6,105,2.209791
6,108,2.110916
6,111,2.018349
6,114,1.931596
6,117,1.850203
6,120,1.773755
6,135,1.453462
6,150,1.211746
6,165,1.024836
6,180,0.8772912
6,195,0.7588108
6,210,0.6623057
6,225,0.582763
6,240,0.5165343
6,255,0.4608997
6,270,0.4137936
6,285,0.3736196
6,300,0.3391288
6,315,0.3093327
6,330,0.2834422
6,345,0.2608225
6,360,0.2409592
6,375,0.223433
6,390,0.2079002
6,405,0.1940773
6,420,0.1817292
6,435,0.17066
6,450,0.1607054
6,465,0.1517268
6,480,0.1436068
6,495,0.1362451
6,510,0.1295556
6,525,0.1234644
6,540,0.117907
6,555,0.1128273
6,570,0.108176
6,585,0.1039099
6,600,0.09999061
6,615,0.09638394
6,630,0.09305954
6,645,0.08999016
6,660,0.08715138
6,675,0.08452119
6,690,0.08207978
6,705,0.07980923
6,720,0.07769332
6,735,0.07571739
6,750,0.07386814
6,765,0.07213353
6,780,0.07050262
6,795,0.06896553
6,810,0.06751327
6,825,0.06613772
6,840,0.06483152
6,855,0.06358802
6,870,0.06240121
6,885,0.06126567
6,900,0.0601765
6,915,0.05912931
6,930,0.05812015
6,945,0.05714547
6,960,0.05620209
6,975,0.05528717
6,990,0.05439817
6,1005,0.05353285
6,1020,0.05268918
6,1035,0.05186538
6,1050,0.05105989
6,1065,0.05027131
6,1080,0.04949841
6,1095,0.04874011
6,1110,0.04799546
6,1125,0.04726364
6,1140,0.04654394
6,1155,0.0458357
6,1170,0.0451384
6,1185,0.04445156
6,1200,0.04377477
6,1215,0.04310767
6,1230,0.04244997
6,1245,0.04180139
6,1260,0.04116172
6,1275,0.04053076
6,1290,0.03990833
6,1305,0.03929432
6,1320,0.03868857
6,1335,0.03809099
6,1350,0.03750148
6,1365,0.03691994
6,1380,0.03634632
6,1395,0.03578053
6,1410,0.03522251
6,1425,0.0346722
6,1440,0.03412954
7,0,0
7,3,0.008441939
7,6,0.1173204
7,9,0.3796247
7,12,0.7652901
7,15,1.23683
7,18,1.760298
7,21,2.305072
7,24,2.845036
7,27,3.359637
7,30,3.83408
7,33,4.258764
7,36,4.628394
7,39,4.941078
7,42,5.197427
7,45,5.399851
7,48,5.551941
7,51,5.657993
7,54,5.722669
7,57,5.750709
7,60,5.746765
7,63,5.715257
7,66,5.660296
7,69,5.585652
7,72,5.49473
7,75,5.390568
7,78,5.275851
7,81,5.152929
7,84,5.023836
7,87,4.890329
7,90,4.753918
7,93,4.615886
7,96,4.477318
7,99,4.339119
7,102,4.202041
7,105,4.066701
7,108,3.933602
7,111,3.803147
7,114,3.675652
7,117,3.551363
7,120,3.43046
7,135,2.87984
7,150,2.41886
7,165,2.039217
7,180,1.728835
7,195,1.475573
7,210,1.268647
7,225,1.099
7,240,0.9592545
7,255,0.8434978
7,270,0.7470189
7,285,0.6660849
7,300,0.5977395
7,315,0.539635
7,330,0.4899042
7,345,0.4470567
7,360,0.4098978
7,375,0.3774662
7,390,0.3489855
7,405,0.3238258
7,420,0.3014733
7,435,0.2815067
7,450,0.2635804
7,465,0.2474092
7,480,0.2327567
7,495,0.2194257
7,510,0.2072511
7,525,0.1960941
7,540,0.1858376
7,555,0.1763823
7,570,0.1676432
7,585,0.1595473
7,600,0.1520317
7,615,0.1450416
7,630,0.1385296
7,645,0.1324543
7,660,0.1267793
7,675,0.1214722
7,690,0.1165042
7,705,0.1118495
7,720,0.1074846
7,735,0.1033889
7,750,0.09954328
7,765,0.09593059
7,780,0.09253505
7,795,0.08934218
7,810,0.0863387
7,825,0.0835123
7,840,0.08085165
7,855,0.07834625
7,870,0.07598633
7,885,0.07376277
7,900,0.07166709
7,915,0.06969135
7,930,0.06782813
7,945,0.06607047
7,960,0.06441188
7,975,0.06284621
7,990,0.06136774
7,1005,0.05997103
7,1020,0.05865104
7,1035,0.05740296
7,1050,0.0562223
7,1065,0.05510482
7,1080,0.05404653
7,1095,0.05304367
7,1110,0.05209269
7,1125,0.05119024
7,1140,0.05033319
7,1155,0.04951857
7,1170,0.04874358
7,1185,0.04800561
7,1200,0.04730219
7,1215,0.04663098
7,1230,0.0459898
7,1245,0.04537658
7,1260,0.04478939
7,1275,0.0442264
7,1290,0.04368591
7,1305,0.04316631
7,1320,0.04266608
7,1335,0.04218383
7,1350,0.04171822
7,1365,0.04126802
7,1380,0.04083206
7,1395,0.04040926
7,1410,0.03999861
7,1425,0.03959915
7,1440,0.03921001
8,0,0
8,3,0.02228714
8,6,0.2691196
8,9,0.8571998
8,12,1.762903
8,15,2.897542
8,18,4.142404
8,21,5.383779
8,24,6.532484
8,27,7.529626
8,30,8.344813
8,33,8.970586
8,36,9.415626
8,39,9.698424
8,42,9.842327
8,45,9.871871
8,48,9.810247
8,51,9.678194
8,54,9.49343
8,57,9.270647
8,60,9.021726
8,63,8.756086
8,66,8.481083
8,69,8.202353
8,72,7.924148
8,75,7.649617
8,78,7.381034
8,81,7.119991
8,84,6.867553
8,87,6.624382
8,90,6.390828
8,93,6.167018
8,96,5.95291
8,99,5.748334
8,102,5.553031
8,105,5.366683
8,108,5.188935
8,111,5.019409
8,114,4.857717
8,117,4.703467
8,120,4.556275
8,135,3.913498
8,150,3.397151
8,165,2.97594
8,180,2.627194
8,195,2.334641
8,210,2.08649
8,225,1.874054
8,240,1.690807
8,255,1.531739
8,270,1.39293
8,285,1.271259
8,300,1.164201
8,315,1.069686
8,330,0.9859986
8,345,0.9116998
8,360,0.8455776
8,375,0.7866018
8,390,0.7338213
8,405,0.6863638
8,420,0.643618
8,435,0.6050496
8,450,0.5701861
8,465,0.5386113
8,480,0.5099583
8,495,0.4839032
8,510,0.4601603
8,525,0.4384775
8,540,0.4186319
8,555,0.4004254
8,570,0.383683
8,585,0.3682497
8,600,0.3539879
8,615,0.3407753
8,630,0.3285035
8,645,0.317076
8,660,0.3064072
8,675,0.2964209
8,690,0.2870494
8,705,0.2782326
8,720,0.2699168
8,735,0.2620546
8,750,0.2546035
8,765,0.2475261
8,780,0.2407888
8,795,0.234362
8,810,0.2282192
8,825,0.2223368
8,840,0.216694
8,855,0.2112722
8,870,0.2060547
8,885,0.2010269
8,900,0.1961757
8,915,0.1914892
8,930,0.186957
8,945,0.1825697
8,960,0.1783191
8,975,0.1741974
8,990,0.170198
8,1005,0.1663148
8,1020,0.1625422
8,1035,0.1588752
8,1050,0.1553094
8,1065,0.1518405
8,1080,0.1484648
8,1095,0.1451786
8,1110,0.141979
8,1125,0.1388627
8,1140,0.1358271
8,1155,0.1328695
8,1170,0.1299874
8,1185,0.1271787
8,1200,0.1244409
8,1215,0.1217722
8,1230,0.1191705
8,1245,0.1166339
8,1260,0.1141605
8,1275,0.1117487
8,1290,0.1093967
8,1305,0.1071029
8,1320,0.1048657
8,1335,0.1026835
8,1350,0.100555
8,1365,0.09847853
8,1380,0.09645279
8,1395,0.09447638
8,1410,0.09254796
8,1425,0.09066623
8,1440,0.0888299
9,0,0
9,3,0.05883733
9,6,0.5649789
9,9,1.510906
9,12,2.707152
9,15,3.974761
9,18,5.175665
9,21,6.228084
9,24,7.097667
9,27,7.781024
9,30,8.291827
9,33,8.651317
9,36,8.882694
9,39,9.008117
9,42,9.047481
9,45,9.017943
9,48,8.933955
9,51,8.807529
9,54,8.648535
9,57,8.465067
9,60,8.263716
9,63,8.049824
9,66,7.827719
9,69,7.600879
9,72,7.372092
9,75,7.143572
9,78,6.917069
9,81,6.693947
9,84,6.475252
9,87,6.261773
9,90,6.05409
9,93,5.852609
9,96,5.657595
9,99,5.469203
9,102,5.287497
9,105,5.112466
9,108,4.944045
9,111,4.782122
9,114,4.626554
9,117,4.47717
9,120,4.333782
9,135,3.699504
9,150,3.183609
9,165,2.761819
9,180,2.414134
9,195,2.1249
9,210,1.882108
9,225,1.676576
9,240,1.501272
9,255,1.350751
9,270,1.220752
9,285,1.107897
9,300,1.00948
9,315,0.9233016
9,330,0.8475575
9,345,0.7807572
9,360,0.7216592
9,375,0.669219
9,390,0.6225525
9,405,0.5809083
9,420,0.543645
9,435,0.5102118
9,450,0.480134
9,465,0.4530018
9,480,0.4284599
9,495,0.4061997
9,510,0.3859523
9,525,0.3674833
9,540,0.3505881
9,555,0.3350875
9,570,0.3208245
9,585,0.3076613
9,600,0.2954773
9,615,0.2841665
9,630,0.2736358
9,645,0.2638037
9,660,0.2545983
9,675,0.2459565
9,690,0.2378226
9,705,0.2301476
9,720,0.2228888
9,735,0.216008
9,750,0.2094721
9,765,0.2032516
9,780,0.1973204
9,795,0.1916557
9,810,0.1862372
9,825,0.1810469
9,840,0.1760688
9,855,0.1712889
9,870,0.1666943
9,885,0.1622738
9,900,0.1580173
9,915,0.1539156
9,930,0.1499604
9,945,0.1461442
9,960,0.1424602
9,975,0.1389022
9,990,0.1354643
9,1005,0.1321414
9,1020,0.1289283
9,1035,0.1258207
9,1050,0.1228141
9,1065,0.1199045
9,1080,0.1170881
9,1095,0.1143614
9,1110,0.1117207
9,1125,0.1091631
9,1140,0.1066852
9,1155,0.1042842
9,1170,0.1019571
9,1185,0.09970126
9,1200,0.09751406
9,1215,0.09539293
9,1230,0.09333545
9,1245,0.09133927
9,1260,0.08940212
9,1275,0.08752184
9,1290,0.0856963
9,1305,0.0839235
9,1320,0.08220147
9,1335,0.08052833
9,1350,0.07890227
9,1365,0.07732154
9,1380,0.07578446
9,1395,0.07428939
9,1410,0.07283479
9,1425,0.07141915
9,1440,0.07004103
10,0,0
10,3,0.03041354
10,6,0.3689519
10,9,1.192276
10,12,2.495453
10,15,4.161598
10,18,5.972486
10,21,7.683863
10,24,9.111903
10,27,10.17331
10,30,10.87211
10,33,11.26256
10,36,11.41493
10,39,11.39507
10,42,11.25634
10,45,11.03877
10,48,10.7712
10,51,10.47386
10,54,10.1608
10,57,9.841636
10,60,9.522864
10,63,9.20883
10,66,8.902363
10,69,8.605242
10,72,8.318514
10,75,8.042717
10,78,7.778045
10,81,7.524447
10,84,7.281715
10,87,7.049537
10,90,6.827536
10,93,6.615292
10,96,6.412368
10,99,6.218321
10,102,6.032712
10,105,5.855111
10,108,5.685103
10,111,5.522289
10,114,5.366288
10,117,5.21674
10,120,5.073302
10,135,4.437072
10,150,3.912308
10,165,3.473924
10,180,3.103474
10,195,2.78726
10,210,2.514974
10,225,2.278734
10,240,2.072424
10,255,1.891225
10,270,1.731287
10,285,1.589492
10,300,1.463291
10,315,1.350572
10,330,1.249574
10,345,1.158813
10,360,1.077034
10,375,1.003163
10,390,0.9362809
10,405,0.8755941
10,420,0.8204156
10,435,0.7701479
10,450,0.7242693
10,465,0.6823229
10,480,0.643907
10,495,0.6086676
10,510,0.576292
10,525,0.5465029
10,540,0.5190538
10,555,0.4937255
10,570,0.470322
10,585,0.4486682
10,600,0.4286068
10,615,0.4099967
10,630,0.392711
10,645,0.3766351
10,660,0.3616657
10,675,0.3477091
10,690,0.3346806
10,705,0.3225031
10,720,0.311107
10,735,0.3004284
10,750,0.2904095
10,765,0.2809975
10,780,0.2721441
10,795,0.2638053
10,810,0.2559408
10,825,0.2485138
10,840,0.2414905
10,855,0.2348401
10,870,0.2285341
10,885,0.2225466
10,900,0.2168537
10,915,0.2114337
10,930,0.2062664
10,945,0.2013334
10,960,0.1966178
10,975,0.1921041
10,990,0.1877779
10,1005,0.1836261
10,1020,0.1796368
10,1035,0.1757988
10,1050,0.1721021
10,1065,0.1685372
10,1080,0.1650955
10,1095,0.1617692
10,1110,0.1585511
10,1125,0.1554344
10,1140,0.1524132
10,1155,0.1494817
10,1170,0.1466347
10,1185,0.1438676
10,1200,0.141176
10,1215,0.1385558
10,1230,0.1360033
