"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,9735,0.3554436
0,9750,0.3345196
0,9765,0.3156933
0,9780,0.2987067
0,9795,0.2833379
0,9810,0.2693965
0,9825,0.2567173
0,9840,0.245156
0,9855,0.2345866
0,9870,0.2248996
0,9885,0.2159991
0,9900,0.2078008
0,9915,0.2002301
0,9930,0.1932214
0,9945,0.1867166
0,9960,0.1806642
0,9975,0.1750186
0,9990,0.1697392
0,10005,0.1647898
0,10020,0.1601383
0,10035,0.155756
0,10050,0.1516172
0,10065,0.1476991
0,10080,0.1439813
0,10095,1.296534
0,10110,3.43342
0,10125,4.069602
0,10140,3.73802
0,10155,3.171284
0,10170,2.64425
0,10185,2.215132
0,10200,1.877293
0,10215,1.611305
0,10230,1.399296
0,10245,1.227611
0,10260,1.086395
0,10275,0.9686167
0,10290,0.8692256
0,10305,0.7845248
0,10320,0.7117505
0,10335,0.6487942
0,10350,0.5940068
0,10365,0.546095
0,10380,0.5039999
0,10395,0.4668614
0,10410,0.4339721
0,10425,0.4047427
0,10440,0.3786788
0,10455,0.3553654
0,10470,0.3344502
0,10485,0.3156316
0,10500,0.2986518
0,10515,0.2832893
0,10530,0.2693535
0,10545,0.2566794
0,10560,0.2451226
0,10575,0.2345573
0,10590,0.2248741
0,10605,0.2159771
0,10620,0.2077819
0,10635,0.2002141
0,10650,0.193208
0,10665,0.1867056
0,10680,0.1806556
0,10695,0.1750121
0,10710,0.1697346
0,10725,0.164787
0,10740,0.1601371
0,10755,0.1557563
0,10770,0.151619
0,10785,0.1477022
0,10800,0.1439857
0,10815,1.297629
0,10830,3.436309
0,10845,4.072861
0,10860,3.74087
0,10875,3.173596
0,10890,2.646102
0,10905,2.216629
0,10920,1.878519
0,10935,1.612326
0,10950,1.400156
0,10965,1.228346
0,10980,1.087029
0,10995,0.9691683
0,11010,0.8697093
0,11025,0.7849504
0,11040,0.712128
0,11055,0.6491342
0,11070,0.5943109
0,11085,0.5463685
0,11100,0.5042472
0,11115,0.4670859
0,11130,0.4341769
0,11145,0.4049304
0,11160,0.3788514
0,11175,0.3555247
0,11190,0.3345976
0,11205,0.3157687
0,11220,0.2987795
0,11235,0.2834086
0,11250,0.2694653
0,11265,0.2567844
0,11280,0.2452214
0,11295,0.2346506
0,11310,0.2249623
0,11325,0.2160606
0,11340,0.2078612
0,11355,0.2002895
0,11370,0.1932798
0,11385,0.1867741
0,11400,0.180721
0,11415,0.1750747
0,11430,0.1697945
0,11445,0.1648445
0,11460,0.1601924
0,11475,0.1558094
0,11490,0.1516701
0,11505,0.1477515
0,11520,0.1440332
0,11535,1.297048
0,11550,3.434685
0,11565,4.071062
0,11580,3.739286
0,11595,3.172317
0,11610,2.645086
0,11625,2.215822
0,11640,1.877861
0,11655,1.611785
0,11670,1.399707
0,11685,1.227967
0,11700,1.086708
0,11715,0.9688945
0,11730,0.8694726
0,11745,0.7847471
0,11760,0.7119549
0,11775,0.6489814
0,11790,0.5941774
0,11805,0.5462517
0,11820,0.5041447
0,11835,0.4669959
0,11850,0.4340977
0,11865,0.4048606
0,11880,0.37879
0,11895,0.3554706
0,11910,0.3345501
0,11925,0.3157268
0,11940,0.2987428
0,11955,0.2833764
0,11970,0.2694373
0,11985,0.25676
0,12000,0.2452004
0,12015,0.2346326
0,12030,0.224947
0,12045,0.2160478
0,12060,0.2078506
0,12075,0.200281
0,12090,0.1932732
0,12105,0.1867693
0,12120,0.1807177
0,12135,0.1750729
0,12150,0.1697942
0,12165,0.1648454
0,12180,0.1601944
0,12195,0.1558126
0,12210,0.1516743
0,12225,0.1477567
0,12240,0.1440393
0,12255,1.299103
0,12270,3.440117
0,12285,4.07716
0,12300,3.744607
0,12315,3.176633
0,12330,2.648533
0,12345,2.218603
0,12360,1.880143
0,12375,1.61368
0,12390,1.401303
0,12405,1.229329
0,12420,1.087879
0,12435,0.9699112
0,12450,0.8703632
